$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/657, null, 3/6/2012, 1670.6
3/7/2012, 315.6, 3/7/2012, 1726.4
3/8/2012, 315.6, 3/8/2012, 1731.7
3/9/2012, 315.6, 3/9/2012, 1756.3
3/10/2012, 315.6, 3/10/2012, 1794.7
3/11/2012, 315.6, 3/11/2012, 1801.6
3/12/2012, 315.6, 3/12/2012, 1801.6
3/13/2012, 315.6, 3/13/2012, 1834.9
3/14/2012, 320.8, 3/14/2012, 1879.0
3/15/2012, 322.7, 3/15/2012, 1906.0
3/16/2012, 331.7, 3/16/2012, 1958.6
3/17/2012, 347.7, 3/17/2012, 1971.0
3/18/2012, 347.7, 3/18/2012, 1997.3
3/19/2012, 347.7, 3/19/2012, 2020.1
3/20/2012, 347.7, 3/20/2012, 2056.9
3/21/2012, 347.7, 3/21/2012, 2099.0
3/22/2012, 350.0, 3/22/2012, 2140.8
3/23/2012, 350.0, 3/23/2012, 2167.0
3/24/2012, 366.4, 3/24/2012, 2200.4
3/25/2012, 366.4, 3/25/2012, 2202.1
3/26/2012, 366.4, 3/26/2012, 2225.6
3/27/2012, 366.4, 3/27/2012, 2246.8
3/28/2012, 384.4, 3/28/2012, 2286.6
3/29/2012, 384.4, 3/29/2012, 2316.5
3/30/2012, 384.4, 3/30/2012, 2347.8
3/31/2012, 388.8, 3/31/2012, 2383.7
4/1/2012, 388.8, 4/1/2012, 2408.0
4/2/2012, 388.8, 4/2/2012, 2466.6
4/3/2012, 388.8, 4/3/2012, 2514.1
4/4/2012, 395.0, 4/4/2012, 2562.4
4/5/2012, 395.0, 4/5/2012, 2601.8
4/6/2012, 395.0, 4/6/2012, 2653.7
4/7/2012, 410.6, 4/7/2012, 2681.9
4/8/2012, 410.6, 4/8/2012, 2681.9
4/9/2012, 410.6, 4/9/2012, 2716.1
4/10/2012, 410.6, 4/10/2012, 2745.7
4/11/2012, 410.6, 4/11/2012, 2780.7
4/12/2012, 410.6, 4/12/2012, 2805.3
4/13/2012, 410.6, 4/13/2012, 2871.5
4/14/2012, 410.6, 4/14/2012, 2894.8
4/15/2012, 410.6, 4/15/2012, 2905.8
4/16/2012, 410.6, 4/16/2012, 2907.6
4/17/2012, 410.6, 4/17/2012, 2921.6
4/18/2012, 416.2, 4/18/2012, 2965.4
4/19/2012, 416.2, 4/19/2012, 2979.3
4/20/2012, 416.2, 4/20/2012, 3028.9
4/21/2012, 416.2, 4/21/2012, 3054.0
4/22/2012, 416.2, 4/22/2012, 3060.1
4/23/2012, 416.2, 4/23/2012, 3078.7
4/24/2012, 736.6, 4/24/2012, 3148.0
4/25/2012, 962.6, 4/25/2012, 3161.1
4/26/2012, 1020.4, 4/26/2012, 3161.1
4/27/2012, 1239.0, 4/27/2012, 3161.1
4/28/2012, 1239.0, 4/28/2012, 3161.1
4/29/2012, 1293.4, 4/29/2012, 3161.1
4/30/2012, 1421.1, 4/30/2012, 3165.5
5/1/2012, 1421.1, 5/1/2012, 3189.1
5/2/2012, 1421.1, 5/2/2012, 3212.8
5/3/2012, 1423.2, 5/3/2012, 3264.0
5/4/2012, 1423.2, 5/4/2012, 3307.9
5/5/2012, 1423.2, 5/5/2012, 3362.9
5/6/2012, 1423.2, 5/6/2012, 3362.9
5/7/2012, 1423.2, 5/7/2012, 3362.9
5/8/2012, 1423.2, 5/8/2012, 3403.9
5/9/2012, 1423.2, 5/9/2012, 3427.3
5/10/2012, 1423.2, 5/10/2012, 3450.8
5/11/2012, 1423.2, 5/11/2012, 3491.1
5/12/2012, 1423.2, 5/12/2012, 3524.2
5/13/2012, 1423.2, 5/13/2012, 3532.0
5/14/2012, 1423.2, 5/14/2012, 3556.6
5/15/2012, 1423.2, 5/15/2012, 3580.1
5/16/2012, 1423.2, 5/16/2012, 3586.3
5/17/2012, 1423.2, 5/17/2012, 3652.5
5/18/2012, 1423.2, 5/18/2012, 3657.3
5/19/2012, 1423.2, 5/19/2012, 3711.9
5/20/2012, 1423.2, 5/20/2012, 3736.3
5/21/2012, 1423.2, 5/21/2012, 3759.8
5/22/2012, 1423.2, 5/22/2012, 3788.7
5/23/2012, 1423.2, 5/23/2012, 3811.4
5/24/2012, 1423.2, 5/24/2012, 3816.1
5/25/2012, 1423.1, 5/25/2012, 3832.5
5/26/2012, 1460.4, 5/26/2012, 3888.7
5/27/2012, 1460.4, 5/27/2012, 3901.7
5/28/2012, 1460.4, 5/28/2012, 3913.6
5/29/2012, 1460.4, 5/29/2012, 3913.6
5/30/2012, 1460.4, 5/30/2012, 3946.3
5/31/2012, 1460.4, 5/31/2012, 3969.5
6/1/2012, 1460.4, 6/1/2012, 3971.2
6/2/2012, 1460.4, 6/2/2012, 3990.4
6/3/2012, 1460.4, 6/3/2012, 3999.4
6/4/2012, 1462.1, 6/4/2012, 4038.7
6/5/2012, 1462.1, 6/5/2012, 4066.7
6/6/2012, 1462.1, 6/6/2012, 4089.6
6/7/2012, 1462.1, 6/7/2012, 4136.1
6/8/2012, 1462.1, 6/8/2012, 4188.9
6/9/2012, 1462.1, 6/9/2012, 4200.3
6/10/2012, 1462.1, 6/10/2012, 4236.4
6/11/2012, 1462.1, 6/11/2012, 4261.9
6/12/2012, 1462.1, 6/12/2012, 4285.9
6/13/2012, 1462.1, 6/13/2012, 4321.1
6/14/2012, 1462.1, 6/14/2012, 4345.2
6/15/2012, 1504.3, 6/15/2012, 4370.8
6/16/2012, 1581.7, 6/16/2012, 4396.7
6/17/2012, 1593.3, 6/17/2012, 4427.0
6/18/2012, 1593.3, 6/18/2012, 4448.6
6/19/2012, 1593.3, 6/19/2012, 4472.0
6/20/2012, 1593.3, 6/20/2012, 4499.3
6/21/2012, 1593.3, 6/21/2012, 4533.6
6/22/2012, 1617.6, 6/22/2012, 4568.4
6/23/2012, 1781.9, 6/23/2012, 4618.4
6/24/2012, 1798.0, 6/24/2012, 4658.3
6/25/2012, 1798.0, 6/25/2012, 4660.0
6/26/2012, 1798.0, 6/26/2012, 4684.0
6/27/2012, 1798.0, 6/27/2012, 4706.5
6/28/2012, 1829.5, 6/28/2012, 4742.4
6/29/2012, 1829.5, 6/29/2012, 4766.4
6/30/2012, 1829.5, 6/30/2012, 4811.1
7/1/2012, 1829.5, 7/1/2012, 4812.7
7/2/2012, 1829.5, 7/2/2012, 4825.4
7/3/2012, 1829.5, 7/3/2012, 4859.7
7/4/2012, 1991.9, 7/4/2012, 4898.6
7/5/2012, 1991.9, 7/5/2012, 4914.1
7/6/2012, 2035.4, 7/6/2012, 4945.7
7/7/2012, 2035.4, 7/7/2012, 4959.8
7/8/2012, 2035.4, 7/8/2012, 4965.8
7/9/2012, 2035.4, 7/9/2012, 4975.5
7/10/2012, 2035.4, 7/10/2012, 4983.1
7/11/2012, 2035.4, 7/11/2012, 4983.1
7/12/2012, 2035.4, 7/12/2012, 4984.9
7/13/2012, 2044.5, 7/13/2012, 5025.1
7/14/2012, 2054.8, 7/14/2012, 5057.6
7/15/2012, 2054.8, 7/15/2012, 5059.3
7/16/2012, 2054.8, 7/16/2012, 5083.1
7/17/2012, 2054.8, 7/17/2012, 5100.8
7/18/2012, 2062.2, 7/18/2012, 5134.5
7/19/2012, 2062.2, 7/19/2012, 5160.6
7/20/2012, 2062.2, 7/20/2012, 5190.6
7/21/2012, 2062.2, 7/21/2012, 5212.2
7/22/2012, 2062.2, 7/22/2012, 5221.4
7/23/2012, 2062.2, 7/23/2012, 5230.8
7/24/2012, 2062.2, 7/24/2012, 5258.5
7/25/2012, 2072.9, 7/25/2012, 5296.0
7/26/2012, 2072.9, 7/26/2012, 5304.1
7/27/2012, 2117.5, 7/27/2012, 5336.0
7/28/2012, 2332.6, 7/28/2012, 5374.8
7/29/2012, 2337.4, 7/29/2012, 5417.1
7/30/2012, 2337.4, 7/30/2012, 5434.6
7/31/2012, 2337.4, 7/31/2012, 5439.1
8/1/2012, 2337.4, 8/1/2012, 5441.4
8/2/2012, 2337.4, 8/2/2012, 5441.4
8/3/2012, 2337.4, 8/3/2012, 5441.4
8/4/2012, 2564.2, 8/4/2012, 5484.8
8/5/2012, 2564.2, 8/5/2012, 5496.1
8/6/2012, 2564.2, 8/6/2012, 5529.6
8/7/2012, 2564.2, 8/7/2012, 5558.6
8/8/2012, 2564.2, 8/8/2012, 5581.8
8/9/2012, 2713.9, 8/9/2012, 5643.0
8/10/2012, 2713.9, 8/10/2012, 5659.3
8/11/2012, 2713.9, 8/11/2012, 5678.3
8/12/2012, 2713.9, 8/12/2012, 5694.3
8/13/2012, 2713.9, 8/13/2012, 5704.8
8/14/2012, 2713.9, 8/14/2012, 5737.8
8/15/2012, 2713.9, 8/15/2012, 5778.1
8/16/2012, 2713.9, 8/16/2012, 5778.1
8/17/2012, 2713.9, 8/17/2012, 5815.4
8/18/2012, 2720.6, 8/18/2012, 5853.2
8/19/2012, 2720.6, 8/19/2012, 5893.3
8/20/2012, 2720.6, 8/20/2012, 5926.4
8/21/2012, 2720.6, 8/21/2012, 5939.0
8/22/2012, 2720.6, 8/22/2012, 5966.8
8/23/2012, 2720.6, 8/23/2012, 6000.5
8/24/2012, 2720.6, 8/24/2012, 6032.2
8/25/2012, 2867.4, 8/25/2012, 6063.8
8/26/2012, 2867.4, 8/26/2012, 6063.8
8/27/2012, 2867.4, 8/27/2012, 6070.1
8/28/2012, 2867.4, 8/28/2012, 6112.0
8/29/2012, 2867.4, 8/29/2012, 6145.3
8/30/2012, 2867.4, 8/30/2012, 6157.5
8/31/2012, 2867.4, 8/31/2012, 6189.9
9/1/2012, 2867.4, 9/1/2012, 6200.0
9/2/2012, 2878.2, 9/2/2012, 6313.4
9/3/2012, 2888.8, 9/3/2012, 6362.1
9/4/2012, 2888.8, 9/4/2012, 6367.0
9/5/2012, 2892.7, 9/5/2012, 6417.6
9/6/2012, 2892.7, 9/6/2012, 6417.6
9/7/2012, 2892.7, 9/7/2012, 6463.7
9/8/2012, 2892.7, 9/8/2012, 6463.7
9/9/2012, 2892.7, 9/9/2012, 6492.8
9/10/2012, 2892.7, 9/10/2012, 6524.7
9/11/2012, 2892.7, 9/11/2012, 6524.7
9/12/2012, 2892.7, 9/12/2012, 6558.0
9/13/2012, 2892.7, 9/13/2012, 6573.9
9/14/2012, 2892.7, 9/14/2012, 6607.3
9/15/2012, 2910.2, 9/15/2012, 6674.0
9/16/2012, 3259.9, 9/16/2012, 6706.0
9/17/2012, 3377.6, 9/17/2012, 6706.0
9/18/2012, 3773.4, 9/18/2012, 6715.6
9/19/2012, 3773.4, 9/19/2012, 6749.6
9/20/2012, 3773.4, 9/20/2012, 6786.1
9/21/2012, 3773.4, 9/21/2012, 6809.8
9/22/2012, 4048.4, 9/22/2012, 6873.8
9/23/2012, 4048.4, 9/23/2012, 6873.8
9/24/2012, 4048.4, 9/24/2012, 6893.2
9/25/2012, 4048.4, 9/25/2012, 6893.2
9/27/2012, 4050.6, 9/27/2012, 6964.3
9/28/2012, 4050.6, 9/28/2012, 6991.1
9/29/2012, 4050.6, 9/29/2012, 7017.0
9/30/2012, 4050.6, 9/30/2012, 7017.0
10/1/2012, 4050.6, 10/1/2012, 7017.0
10/2/2012, 4050.6, 10/2/2012, 7017.0
10/3/2012, 4050.6, 10/3/2012, 7017.0
10/6/2012, 4070.3, 10/6/2012, 7040.0
10/7/2012, 4070.3, 10/7/2012, 7040.0
10/8/2012, 4070.3, 10/8/2012, 7064.2
10/9/2012, 4092.0, 10/9/2012, 7096.7
10/10/2012, 4092.0, 10/10/2012, 7140.5
10/11/2012, 4092.0, 10/11/2012, 7165.2
10/12/2012, 4092.0, 10/12/2012, 7194.0
11/16/2013, 9507.8, 11/16/2013, 17320.9
11/17/2013, 9507.8, 11/17/2013, 17326.6
11/18/2013, 9507.8, 11/18/2013, 17343.6
11/19/2013, 9507.8, 11/19/2013, 17343.6
11/20/2013, 9507.8, 11/20/2013, 17377.7
11/21/2013, 9507.8, 11/21/2013, 17385.0
11/22/2013, 9507.8, 11/22/2013, 17410.0
11/23/2013, 9507.8, 11/23/2013, 17442.0
11/24/2013, 9507.8, 11/24/2013, 17442.0
11/25/2013, 9514.2, 11/25/2013, 17463.2
11/26/2013, 9514.2, 11/26/2013, 17463.2
11/27/2013, 9514.2, 11/27/2013, 17463.2
11/28/2013, 9514.2, 11/28/2013, 17463.2
11/29/2013, 9514.2, 11/29/2013, 17463.2
11/30/2013, 9514.2, 11/30/2013, 17463.2
12/1/2013, 9514.2, 12/1/2013, 17471.4
12/2/2013, 9514.2, 12/2/2013, 17487.7
12/3/2013, 9514.2, 12/3/2013, 17509.8
12/4/2013, 9514.2, 12/4/2013, 17543.3
12/5/2013, 9528.2, 12/5/2013, 17581.6
12/6/2013, 9528.2, 12/6/2013, 17614.9
12/7/2013, 9530.3, 12/7/2013, 17664.2
12/8/2013, 9530.3, 12/8/2013, 17665.9
12/9/2013, 9536.3, 12/9/2013, 17708.4
12/10/2013, 9536.3, 12/10/2013, 17708.4
12/11/2013, 9536.3, 12/11/2013, 17741.6
12/12/2013, 9536.3, 12/12/2013, 17764.3
12/13/2013, 9545.6, 12/13/2013, 17801.3
12/14/2013, 9545.6, 12/14/2013, 17827.0
12/15/2013, 9545.6, 12/15/2013, 17839.3
12/16/2013, 9545.6, 12/16/2013, 17849.7
12/17/2013, 9545.6, 12/17/2013, 17893.7
12/18/2013, 9545.6, 12/18/2013, 17927.4
12/19/2013, 9554.9, 12/19/2013, 17953.5
12/21/2013, 9554.9, 12/21/2013, 17994.6
12/22/2013, 9554.9, 12/22/2013, 18008.9
12/23/2013, 9554.9, 12/23/2013, 18025.3
12/25/2013, 9554.9, 12/25/2013, 18054.4
12/27/2013, 9576.9, 12/27/2013, 18078.3
12/28/2013, 9576.9, 12/28/2013, 18078.3
12/29/2013, 9576.9, 12/29/2013, 18078.3
12/30/2013, 9581.3, 12/30/2013, 18103.1
12/31/2013, 9583.1, 12/31/2013, 18139.8
1/1/2014, 9583.1, 1/1/2014, 18157.0
1/2/2014, 9583.1, 1/2/2014, 18178.3
1/3/2014, 9583.1, 1/3/2014, 18195.0
1/4/2014, 9601.8, 1/4/2014, 18220.4
1/5/2014, 9601.8, 1/5/2014, 18222.4
1/6/2014, 9601.8, 1/6/2014, 18231.7
1/7/2014, 9602.5, 1/7/2014, 18236.8
1/8/2014, 9602.5, 1/8/2014, 18270.3
1/9/2014, 9605.2, 1/9/2014, 18304.8
1/10/2014, 9605.2, 1/10/2014, 18315.5
1/11/2014, 9605.2, 1/11/2014, 18341.9
1/12/2014, 9605.2, 1/12/2014, 18347.1
1/13/2014, 9620.6, 1/13/2014, 18382.2
1/14/2014, 9620.6, 1/14/2014, 18395.7
1/15/2014, 9620.6, 1/15/2014, 18430.5
1/16/2014, 9620.6, 1/16/2014, 18440.3
1/17/2014, 9620.6, 1/17/2014, 18440.3
1/18/2014, 9645.2, 1/18/2014, 18482.9
1/19/2014, 9645.2, 1/19/2014, 18488.8
1/20/2014, 9645.2, 1/20/2014, 18510.2
1/21/2014, 9647.2, 1/21/2014, 18535.2
1/22/2014, 9647.2, 1/22/2014, 18552.4
1/23/2014, 9652.6, 1/23/2014, 18573.4
1/24/2014, 9656.0, 1/24/2014, 18625.4
1/25/2014, 9656.0, 1/25/2014, 18634.0
1/26/2014, 9656.0, 1/26/2014, 18635.7
1/27/2014, 9656.0, 1/27/2014, 18658.0
1/28/2014, 9657.1, 1/28/2014, 18681.5
1/29/2014, 9657.1, 1/29/2014, 18681.5
1/30/2014, 9657.1, 1/30/2014, 18699.0
1/31/2014, 9930.0, 1/31/2014, 18714.0
2/1/2014, 10209.8, 2/1/2014, 18722.5
2/2/2014, 10209.8, 2/2/2014, 18728.8
2/3/2014, 10209.8, 2/3/2014, 18751.1
