$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/1145, null, 5/15/2012, 2201.7
5/16/2012, 937.0, 5/16/2012, 2262.9
5/17/2012, 952.2, 5/17/2012, 2325.5
5/18/2012, 971.0, 5/18/2012, 2380.5
5/19/2012, 971.0, 5/19/2012, 2386.8
5/20/2012, 970.9, 5/20/2012, 2406.4
5/21/2012, 989.9, 5/21/2012, 2472.2
5/22/2012, 1213.4, 5/22/2012, 2518.2
5/23/2012, 1225.5, 5/23/2012, 2570.9
5/24/2012, 1225.5, 5/24/2012, 2599.9
5/29/2012, 1244.7, 5/29/2012, 2632.5
5/30/2012, 1244.7, 5/30/2012, 2632.6
5/31/2012, 1244.7, 5/31/2012, 2632.6
6/1/2012, 1244.7, 6/1/2012, 2632.6
6/2/2012, 1244.7, 6/2/2012, 2632.6
6/3/2012, 1244.7, 6/3/2012, 2632.6
6/4/2012, 1251.1, 6/4/2012, 2678.8
6/5/2012, 1267.5, 6/5/2012, 2731.5
6/6/2012, 1291.3, 6/6/2012, 2782.5
6/7/2012, 1331.7, 6/7/2012, 2827.7
6/8/2012, 1495.3, 6/8/2012, 2871.1
6/9/2012, 1495.3, 6/9/2012, 2885.7
6/10/2012, 1495.3, 6/10/2012, 2885.7
6/11/2012, 1542.0, 6/11/2012, 2941.5
6/12/2012, 1557.5, 6/12/2012, 3000.4
6/13/2012, 1574.5, 6/13/2012, 3054.2
6/14/2012, 1584.5, 6/14/2012, 3103.4
6/15/2012, 1634.4, 6/15/2012, 3143.4
6/16/2012, 1634.4, 6/16/2012, 3147.4
6/17/2012, 1634.4, 6/17/2012, 3175.6
6/18/2012, 1644.6, 6/18/2012, 3214.3
6/19/2012, 1651.6, 6/19/2012, 3255.9
6/20/2012, 1670.1, 6/20/2012, 3296.5
6/21/2012, 1674.2, 6/21/2012, 3348.7
6/22/2012, 1677.1, 6/22/2012, 3376.8
6/23/2012, 1691.7, 6/23/2012, 3425.7
6/24/2012, 1691.7, 6/24/2012, 3428.6
6/25/2012, 1702.9, 6/25/2012, 3472.0
6/26/2012, 1717.4, 6/26/2012, 3546.3
6/27/2012, 1718.7, 6/27/2012, 3547.1
6/28/2012, 1718.7, 6/28/2012, 3547.1
6/29/2012, 1752.6, 6/29/2012, 3547.1
6/30/2012, 1752.6, 6/30/2012, 3553.2
