$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/982, null, 4/18/2012, 89.6
4/19/2012, 1.3, 4/19/2012, 113.5
4/20/2012, 1.3, 4/20/2012, 138.7
4/21/2012, 1.3, 4/21/2012, 156.0
4/22/2012, 1.3, 4/22/2012, 174.8
4/23/2012, 1.3, 4/23/2012, 231.9
4/24/2012, 3.8, 4/24/2012, 274.7
4/25/2012, 20.8, 4/25/2012, 305.0
4/26/2012, 20.8, 4/26/2012, 331.5
4/27/2012, 46.2, 4/27/2012, 376.3
4/28/2012, 46.2, 4/28/2012, 379.6
4/29/2012, 46.2, 4/29/2012, 402.9
4/30/2012, 46.2, 4/30/2012, 431.0
5/1/2012, 46.2, 5/1/2012, 473.7
5/2/2012, 55.8, 5/2/2012, 511.3
5/3/2012, 58.6, 5/3/2012, 548.1
5/4/2012, 96.8, 5/4/2012, 583.7
5/5/2012, 106.5, 5/5/2012, 620.9
5/6/2012, 112.4, 5/6/2012, 661.4
5/7/2012, 112.4, 5/7/2012, 680.5
5/8/2012, 112.4, 5/8/2012, 712.6
5/9/2012, 112.4, 5/9/2012, 726.4
5/10/2012, 112.4, 5/10/2012, 745.8
5/11/2012, 112.4, 5/11/2012, 766.3
5/12/2012, 112.4, 5/12/2012, 775.1
5/13/2012, 112.4, 5/13/2012, 819.5
5/14/2012, 126.3, 5/14/2012, 873.4
5/15/2012, 126.3, 5/15/2012, 923.5
5/16/2012, 134.4, 5/16/2012, 962.6
5/17/2012, 183.3, 5/17/2012, 969.1
5/18/2012, 190.1, 5/18/2012, 1020.1
5/19/2012, 190.1, 5/19/2012, 1038.3
5/20/2012, 190.1, 5/20/2012, 1060.4
5/21/2012, 193.0, 5/21/2012, 1103.3
5/22/2012, 193.0, 5/22/2012, 1118.7
5/23/2012, 194.9, 5/23/2012, 1163.8
5/24/2012, 196.0, 5/24/2012, 1202.3
5/25/2012, 223.1, 5/25/2012, 1250.6
5/26/2012, 223.1, 5/26/2012, 1296.4
5/27/2012, 223.1, 5/27/2012, 1354.9
5/28/2012, 223.1, 5/28/2012, 1400.1
5/29/2012, 243.1, 5/29/2012, 1442.5
5/30/2012, 247.8, 5/30/2012, 1485.1
5/31/2012, 247.8, 5/31/2012, 1485.1
6/1/2012, 247.8, 6/1/2012, 1491.4
6/2/2012, 259.9, 6/2/2012, 1528.0
6/3/2012, 263.1, 6/3/2012, 1568.5
6/4/2012, 263.1, 6/4/2012, 1615.3
6/5/2012, 263.1, 6/5/2012, 1661.2
6/6/2012, 267.2, 6/6/2012, 1704.4
6/7/2012, 267.9, 6/7/2012, 1743.2
6/8/2012, 339.6, 6/8/2012, 1794.0
6/9/2012, 511.3, 6/9/2012, 1887.6
6/10/2012, 515.5, 6/10/2012, 1912.1
6/11/2012, 515.5, 6/11/2012, 1937.3
6/12/2012, 515.5, 6/12/2012, 1977.3
6/13/2012, 515.4, 6/13/2012, 1992.5
6/14/2012, 522.2, 6/14/2012, 2049.6
6/15/2012, 522.2, 6/15/2012, 2082.6
6/16/2012, 532.9, 6/16/2012, 2139.7
6/17/2012, 541.8, 6/17/2012, 2164.2
6/18/2012, 541.8, 6/18/2012, 2181.2
6/19/2012, 564.7, 6/19/2012, 2223.1
6/20/2012, 571.6, 6/20/2012, 2262.0
6/21/2012, 612.3, 6/21/2012, 2314.4
6/22/2012, 627.4, 6/22/2012, 2315.6
6/24/2012, 696.4, 6/24/2012, 2401.0
6/25/2012, 756.3, 6/25/2012, 2439.2
6/26/2012, 756.3, 6/26/2012, 2481.4
6/27/2012, 763.5, 6/27/2012, 2521.5
6/28/2012, 763.5, 6/28/2012, 2551.4
6/29/2012, 766.6, 6/29/2012, 2642.8
6/30/2012, 766.6, 6/30/2012, 2642.8
7/1/2012, 766.6, 7/1/2012, 2657.9
7/2/2012, 766.6, 7/2/2012, 2666.9
7/3/2012, 767.7, 7/3/2012, 2707.6
7/4/2012, 771.3, 7/4/2012, 2751.2
