$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/1439, null, 7/8/2012, 4704.1
7/9/2012, 4098.8, 7/9/2012, 4743.9
7/10/2012, 4098.8, 7/10/2012, 4756.1
7/11/2012, 4180.1, 7/11/2012, 4814.6
7/12/2012, 4180.1, 7/12/2012, 4842.8
7/13/2012, 4180.1, 7/13/2012, 4863.1
7/14/2012, 4180.1, 7/14/2012, 4891.4
7/15/2012, 4180.1, 7/15/2012, 4898.8
7/16/2012, 4180.1, 7/16/2012, 4934.6
7/17/2012, 4180.1, 7/17/2012, 4947.5
7/18/2012, 4186.3, 7/18/2012, 5003.5
7/19/2012, 4187.4, 7/19/2012, 5040.3
7/20/2012, 4187.4, 7/20/2012, 5073.7
7/21/2012, 4187.4, 7/21/2012, 5089.2
7/22/2012, 4187.4, 7/22/2012, 5089.2
7/23/2012, 4187.4, 7/23/2012, 5127.6
7/24/2012, 4187.4, 7/24/2012, 5157.5
7/25/2012, 4187.4, 7/25/2012, 5187.3
7/26/2012, 4187.4, 7/26/2012, 5187.7
7/27/2012, 4187.4, 7/27/2012, 5193.9
7/28/2012, 4187.4, 7/28/2012, 5199.0
7/29/2012, 4187.4, 7/29/2012, 5207.1
7/30/2012, 4187.4, 7/30/2012, 5248.7
7/31/2012, 4194.5, 7/31/2012, 5281.8
8/1/2012, 4194.5, 8/1/2012, 5281.8
8/2/2012, 4270.1, 8/2/2012, 5357.2
8/3/2012, 4270.1, 8/3/2012, 5370.7
8/4/2012, 4270.1, 8/4/2012, 5385.4
8/5/2012, 4270.1, 8/5/2012, 5396.5
8/6/2012, 4270.1, 8/6/2012, 5421.0
8/7/2012, 4270.1, 8/7/2012, 5445.4
8/8/2012, 4270.1, 8/8/2012, 5464.3
8/9/2012, 4270.1, 8/9/2012, 5487.8
8/10/2012, 4374.2, 8/10/2012, 5520.1
8/11/2012, 4374.2, 8/11/2012, 5544.1
8/12/2012, 4438.0, 8/12/2012, 5585.7
8/13/2012, 4438.0, 8/13/2012, 5622.1
8/14/2012, 4438.0, 8/14/2012, 5664.1
8/15/2012, 4438.0, 8/15/2012, 5683.7
8/16/2012, 4438.0, 8/16/2012, 5705.1
8/17/2012, 4508.4, 8/17/2012, 5738.1
8/18/2012, 4508.4, 8/18/2012, 5753.7
8/19/2012, 4508.4, 8/19/2012, 5763.4
8/20/2012, 4508.4, 8/20/2012, 5781.6
8/21/2012, 4593.3, 8/21/2012, 5826.9
8/22/2012, 4593.3, 8/22/2012, 5846.6
8/23/2012, 4593.3, 8/23/2012, 5889.0
8/24/2012, 4593.3, 8/24/2012, 5895.8
8/25/2012, 4662.0, 8/25/2012, 5942.8
8/26/2012, 4662.0, 8/26/2012, 5942.8
8/27/2012, 4662.0, 8/27/2012, 5942.8
8/28/2012, 4662.0, 8/28/2012, 5957.8
8/29/2012, 4743.1, 8/29/2012, 5986.8
8/30/2012, 4743.1, 8/30/2012, 6016.7
8/31/2012, 4743.1, 8/31/2012, 6029.2
9/1/2012, 4743.1, 9/1/2012, 6029.2
9/2/2012, 4743.1, 9/2/2012, 6038.6
9/3/2012, 4743.1, 9/3/2012, 6044.6
9/4/2012, 4743.1, 9/4/2012, 6081.3
9/5/2012, 4743.1, 9/5/2012, 6099.0
9/6/2012, 4743.1, 9/6/2012, 6122.0
9/7/2012, 4818.1, 9/7/2012, 6164.7
9/8/2012, 4840.5, 9/8/2012, 6179.3
9/9/2012, 4840.5, 9/9/2012, 6202.0
9/10/2012, 4840.5, 9/10/2012, 6209.7
9/11/2012, 4920.4, 9/11/2012, 6255.6
9/12/2012, 4954.8, 9/12/2012, 6289.1
9/13/2012, 5011.3, 9/13/2012, 6289.1
9/14/2012, 5122.0, 9/14/2012, 6289.1
9/15/2012, 5153.6, 9/15/2012, 6289.1
9/16/2012, 5220.3, 9/16/2012, 6298.5
9/17/2012, 5220.3, 9/17/2012, 6307.8
9/18/2012, 5220.3, 9/18/2012, 6310.0
9/19/2012, 5220.3, 9/19/2012, 6331.0
9/20/2012, 5573.1, 9/20/2012, 6374.6
9/21/2012, 5791.2, 9/21/2012, 6374.6
9/23/2012, 5939.7, 9/23/2012, 6374.6
9/24/2012, 6355.9, 9/24/2012, 6374.6
9/25/2012, 6355.9, 9/25/2012, 6374.6
9/26/2012, 6355.9, 9/26/2012, 6374.6
9/27/2012, 6364.8, 9/27/2012, 6409.6
9/28/2012, 6655.2, 9/28/2012, 6409.6
9/29/2012, 6775.0, 9/29/2012, 6409.6
9/30/2012, 6775.0, 9/30/2012, 6409.6
10/1/2012, 6775.0, 10/1/2012, 6409.6
10/2/2012, 6775.0, 10/2/2012, 6411.7
10/3/2012, 6775.0, 10/3/2012, 6414.5
10/4/2012, 6775.0, 10/4/2012, 6414.5
10/5/2012, 6775.0, 10/5/2012, 6414.5
10/6/2012, 6831.6, 10/6/2012, 6442.1
10/7/2012, 7368.8, 10/7/2012, 6448.3
10/8/2012, 7436.2, 10/8/2012, 6448.9
10/9/2012, 7436.2, 10/9/2012, 6448.9
10/10/2012, 7441.3, 10/10/2012, 6448.9
10/11/2012, 7441.3, 10/11/2012, 6448.9
10/12/2012, 7441.3, 10/12/2012, 6448.9
10/13/2012, 7441.3, 10/13/2012, 6448.9
11/21/2012, 9526.3, 11/21/2012, 6955.7
11/22/2012, 9604.5, 11/22/2012, 6997.5
11/23/2012, 9604.5, 11/23/2012, 6997.5
11/24/2012, 9604.5, 11/24/2012, 7029.8
11/25/2012, 9604.5, 11/25/2012, 7029.8
11/26/2012, 9604.5, 11/26/2012, 7050.3
11/27/2012, 9604.5, 11/27/2012, 7080.0
11/28/2012, 9604.5, 11/28/2012, 7096.1
11/29/2012, 9604.5, 11/29/2012, 7096.1
11/30/2012, 9604.5, 11/30/2012, 7112.1
12/1/2012, 9604.5, 12/1/2012, 7125.3
12/2/2012, 9604.5, 12/2/2012, 7137.2
12/3/2012, 9604.5, 12/3/2012, 7156.8
12/4/2012, 9604.5, 12/4/2012, 7169.1
12/5/2012, 9604.5, 12/5/2012, 7178.0
12/6/2012, 9604.5, 12/6/2012, 7206.2
12/7/2012, 9604.5, 12/7/2012, 7206.2
12/8/2012, 9604.5, 12/8/2012, 7218.3
12/9/2012, 9604.5, 12/9/2012, 7227.8
12/10/2012, 9605.8, 12/10/2012, 7236.4
12/11/2012, 9605.8, 12/11/2012, 7248.3
12/12/2012, 9605.8, 12/12/2012, 7254.4
12/13/2012, 9605.8, 12/13/2012, 7270.4
12/14/2012, 9605.8, 12/14/2012, 7276.5
12/15/2012, 9605.8, 12/15/2012, 7286.9
12/16/2012, 9605.8, 12/16/2012, 7296.4
12/17/2012, 9605.8, 12/17/2012, 7315.4
12/18/2012, 9605.8, 12/18/2012, 7340.0
12/19/2012, 9605.8, 12/19/2012, 7340.0
12/20/2012, 9605.8, 12/20/2012, 7364.8
