$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/414, null, 12/28/2011, 85.6
12/29/2011, 39.5, 12/29/2011, 100.1
12/30/2011, 39.5, 12/30/2011, 100.1
12/31/2011, 39.5, 12/31/2011, 108.5
1/1/2012, 39.5, 1/1/2012, 112.6
1/2/2012, 39.5, 1/2/2012, 122.8
1/3/2012, 39.5, 1/3/2012, 146.0
1/4/2012, 39.5, 1/4/2012, 146.0
1/5/2012, 40.0, 1/5/2012, 177.5
1/6/2012, 40.0, 1/6/2012, 199.5
1/7/2012, 40.0, 1/7/2012, 223.7
1/8/2012, 40.0, 1/8/2012, 246.0
1/9/2012, 40.0, 1/9/2012, 246.0
1/10/2012, 40.5, 1/10/2012, 275.6
1/11/2012, 40.5, 1/11/2012, 275.6
1/12/2012, 40.5, 1/12/2012, 292.4
1/13/2012, 40.5, 1/13/2012, 303.5
1/14/2012, 40.5, 1/14/2012, 303.5
1/15/2012, 40.5, 1/15/2012, 303.5
1/16/2012, 40.5, 1/16/2012, 303.5
1/17/2012, 40.5, 1/17/2012, 303.5
1/18/2012, 40.5, 1/18/2012, 303.5
1/22/2012, 40.5, 1/22/2012, 310.0
1/23/2012, 40.5, 1/23/2012, 326.0
1/24/2012, 40.5, 1/24/2012, 356.6
1/25/2012, 40.5, 1/25/2012, 379.1
1/26/2012, 40.5, 1/26/2012, 402.1
1/27/2012, 48.8, 1/27/2012, 418.0
1/28/2012, 41.4, 1/28/2012, 476.6
1/29/2012, 41.4, 1/29/2012, 537.3
1/30/2012, 41.4, 1/30/2012, 553.0
1/31/2012, 41.4, 1/31/2012, 579.4
2/1/2012, 41.4, 2/1/2012, 579.4
2/2/2012, 41.4, 2/2/2012, 611.9
2/3/2012, 41.4, 2/3/2012, 612.0
2/4/2012, 41.4, 2/4/2012, 640.5
2/5/2012, 41.4, 2/5/2012, 648.2
2/6/2012, 41.4, 2/6/2012, 665.8
2/7/2012, 41.4, 2/7/2012, 683.7
2/8/2012, 41.4, 2/8/2012, 703.2
2/9/2012, 41.4, 2/9/2012, 719.1
2/10/2012, 41.4, 2/10/2012, 734.6
2/11/2012, 41.4, 2/11/2012, 761.6
2/12/2012, 41.4, 2/12/2012, 761.6
2/13/2012, 57.0, 2/13/2012, 827.9
2/14/2012, 57.0, 2/14/2012, 862.6
2/15/2012, 61.8, 2/15/2012, 905.8
2/16/2012, 61.8, 2/16/2012, 921.4
2/17/2012, 61.8, 2/17/2012, 930.9
2/18/2012, 61.8, 2/18/2012, 961.2
2/19/2012, 61.8, 2/19/2012, 966.3
2/20/2012, 61.8, 2/20/2012, 982.4
2/21/2012, 61.8, 2/21/2012, 1004.8
2/22/2012, 61.8, 2/22/2012, 1004.8
2/23/2012, 61.8, 2/23/2012, 1027.7
2/24/2012, 61.8, 2/24/2012, 1031.1
2/25/2012, 61.8, 2/25/2012, 1072.1
2/26/2012, 61.8, 2/26/2012, 1092.6
2/27/2012, 61.8, 2/27/2012, 1108.2
2/28/2012, 61.8, 2/28/2012, 1131.1
2/29/2012, 68.4, 2/29/2012, 1159.7
3/1/2012, 68.4, 3/1/2012, 1190.4
3/2/2012, 68.4, 3/2/2012, 1222.7
3/3/2012, 93.5, 3/3/2012, 1276.5
3/4/2012, 215.9, 3/4/2012, 1307.8
3/5/2012, 215.9, 3/5/2012, 1323.7
3/6/2012, 215.9, 3/6/2012, 1323.7
3/7/2012, 215.9, 3/7/2012, 1346.0
3/8/2012, 215.9, 3/8/2012, 1354.6
3/9/2012, 215.9, 3/9/2012, 1392.8
3/10/2012, 228.3, 3/10/2012, 1433.3
3/11/2012, 219.4, 3/11/2012, 1477.7
3/12/2012, 219.4, 3/12/2012, 1494.1
3/13/2012, 219.4, 3/13/2012, 1511.2
3/14/2012, 219.4, 3/14/2012, 1527.7
3/15/2012, 219.4, 3/15/2012, 1546.6
3/16/2012, 219.3, 3/16/2012, 1575.6
3/17/2012, 219.3, 3/17/2012, 1584.9
3/18/2012, 219.3, 3/18/2012, 1601.7
3/19/2012, 219.3, 3/19/2012, 1617.8
3/20/2012, 219.3, 3/20/2012, 1640.3
3/21/2012, 219.3, 3/21/2012, 1651.5
3/22/2012, 219.3, 3/22/2012, 1667.2
3/23/2012, 219.3, 3/23/2012, 1678.4
3/24/2012, 363.8, 3/24/2012, 1730.6
3/25/2012, 373.8, 3/25/2012, 1769.8
3/26/2012, 373.8, 3/26/2012, 1786.5
3/27/2012, 373.8, 3/27/2012, 1809.6
3/28/2012, 373.8, 3/28/2012, 1825.3
3/29/2012, 373.8, 3/29/2012, 1848.2
3/30/2012, 373.8, 3/30/2012, 1859.5
3/31/2012, 373.8, 3/31/2012, 1868.8
4/1/2012, 479.7, 4/1/2012, 1897.7
4/2/2012, 479.7, 4/2/2012, 1907.6
4/3/2012, 479.7, 4/3/2012, 1932.4
