$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/302, null, 11/14/2011, 1275.0
11/15/2011, 626.5, 11/15/2011, 1311.0
11/16/2011, 658.0, 11/16/2011, 1338.7
11/17/2011, 669.2, 11/17/2011, 1345.6
11/18/2011, 667.7, 11/18/2011, 1372.6
11/19/2011, 667.7, 11/19/2011, 1398.7
11/20/2011, 667.7, 11/20/2011, 1417.1
11/21/2011, 667.7, 11/21/2011, 1432.5
11/22/2011, 667.7, 11/22/2011, 1468.3
11/23/2011, 667.7, 11/23/2011, 1468.3
11/24/2011, 667.7, 11/24/2011, 1468.3
11/25/2011, 698.7, 11/25/2011, 1522.2
11/26/2011, 698.7, 11/26/2011, 1522.2
11/27/2011, 698.7, 11/27/2011, 1522.2
11/28/2011, 698.7, 11/28/2011, 1555.0
11/29/2011, 698.7, 11/29/2011, 1595.8
11/30/2011, 698.7, 11/30/2011, 1624.5
12/1/2011, 698.7, 12/1/2011, 1639.2
12/2/2011, 698.7, 12/2/2011, 1663.3
12/3/2011, 698.7, 12/3/2011, 1680.5
12/4/2011, 698.7, 12/4/2011, 1702.3
12/5/2011, 698.7, 12/5/2011, 1717.1
12/6/2011, 712.8, 12/6/2011, 1746.9
12/7/2011, 712.8, 12/7/2011, 1772.1
12/8/2011, 712.8, 12/8/2011, 1786.8
12/9/2011, 712.8, 12/9/2011, 1812.9
12/10/2011, 712.8, 12/10/2011, 1832.4
12/11/2011, 714.5, 12/11/2011, 1906.7
12/12/2011, 714.5, 12/12/2011, 1922.8
12/13/2011, 714.5, 12/13/2011, 1942.1
12/14/2011, 714.5, 12/14/2011, 1969.6
12/15/2011, 727.0, 12/15/2011, 2002.4
12/16/2011, 717.0, 12/16/2011, 2033.6
12/17/2011, 717.0, 12/17/2011, 2076.1
12/18/2011, 737.0, 12/18/2011, 2106.3
12/19/2011, 737.0, 12/19/2011, 2139.5
12/20/2011, 749.5, 12/20/2011, 2154.6
12/21/2011, 737.0, 12/21/2011, 2194.3
12/22/2011, 737.0, 12/22/2011, 2226.8
12/23/2011, 737.0, 12/23/2011, 2249.7
12/24/2011, 737.0, 12/24/2011, 2304.9
12/25/2011, 737.0, 12/25/2011, 2362.0
12/26/2011, 737.0, 12/26/2011, 2362.0
12/27/2011, 737.0, 12/27/2011, 2393.9
12/28/2011, 737.0, 12/28/2011, 2431.4
12/29/2011, 737.0, 12/29/2011, 2467.8
12/30/2011, 737.0, 12/30/2011, 2482.6
12/31/2011, 737.0, 12/31/2011, 2482.6
1/1/2012, 737.0, 1/1/2012, 2506.2
1/2/2012, 737.0, 1/2/2012, 2530.6
1/3/2012, 737.0, 1/3/2012, 2563.9
1/4/2012, 737.0, 1/4/2012, 2584.7
1/5/2012, 737.0, 1/5/2012, 2620.2
1/6/2012, 737.0, 1/6/2012, 2639.2
1/8/2012, 737.0, 1/8/2012, 2668.9
1/9/2012, 737.0, 1/9/2012, 2676.1
1/10/2012, 737.0, 1/10/2012, 2676.2
1/11/2012, 737.4, 1/11/2012, 2696.9
1/12/2012, 737.0, 1/12/2012, 2737.3
1/13/2012, 737.0, 1/13/2012, 2767.0
